country,customer,line_up,promo_id,promo_start,promo_end,sos,eos,volume
Poland,MAKRO POLAND,MBR DISP POLSILVER HRDC MM,BPT-399970067,07/01/2018,07/31/2018,07/01/2018,07/31/2018,263
Poland,MAKRO POLAND,MBR SYST FUS CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,6
Poland,MAKRO POLAND,MBR SYST FUS CRT 8,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MBR SYST FUS PROGLIDE CRT 8,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,MBR SYST FUS PROGLIDE PWR CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,6
Poland,MAKRO POLAND,MBR SYST FUS PROGLIDE CRT 4 + GEL 75,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,3
Poland,MAKRO POLAND,MBR SYST FUS PROGLIDE COMBO CRT 4 + HAND,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,3
Poland,MAKRO POLAND,MBR FUSION PROGLIDE BLADES XMAS PACK,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,FBR SYST VENUS CLASSIC CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,FBR DISP VENUS TREASURE 3 PINK,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MSC GILLE FOAMS 200ML,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,4
Poland,MAKRO POLAND,MSC SERIES ASL,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MSC SERIES GELS 200ML,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,10
Poland,MAKRO POLAND,MSC SERIES FOAMS 250ML,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,7
Poland,MAKRO POLAND,MBR DISP BLUE3 HRDC,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,4
Poland,MAKRO POLAND,MBR DISP BLUE3 3,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,6
Poland,MAKRO POLAND,MBR DISP BLUE3 6+2,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,68
Poland,MAKRO POLAND,MBR DISP BLUE3 12,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,60
Poland,MAKRO POLAND,MBR DISP BLUE3 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,MBR DISP BLUE3 5+1,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MBR DISP BLUE3 6+2 CT DRP 96,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,50
Poland,MAKRO POLAND,MBR MACH3 XMAS PACK,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,3
Poland,MAKRO POLAND,MBR SYST MACH3 CRT 8,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,MBR SYST MACH3 2UP,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MBR SYST MACH3 COMBO CRT 3 + 1UP,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,4
Poland,MAKRO POLAND,MBR SYST MACH3 CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,6
Poland,MAKRO POLAND,MBR SYST MACH3 SENS CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MBR SYST MACH3 TURBO CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,3
Poland,MAKRO POLAND,MBR SYST MACH3 START CRT 4,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,MBR SYST MACH3 START H+3,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,2
Poland,MAKRO POLAND,MBR SYST MACH3 TURBO BLADES CRT 3+1UP,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,1
Poland,MAKRO POLAND,MSC MACH3 GELS 200ML,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,8
Poland,MAKRO POLAND,MBR BLUEII DISP,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,32
Poland,MAKRO POLAND,MBR DISP BLUEII+ HRDC,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,8
Poland,MAKRO POLAND,MBR DISP POLSILVER HRDC MM,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,31
Poland,MAKRO POLAND,MBR DISP POLSILVER 10,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,18
Poland,MAKRO POLAND,FBR DISP VENUS3 PLUS 3,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,4
Poland,MAKRO POLAND,FBR DISP VENUS3 4+1,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,6
Poland,MAKRO POLAND,FBR DISP BLUEII 10+5,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,6
Poland,MAKRO POLAND,MBR SYST BLUE3 COMBO CRT 4 + HANDLE,BPT-400286071,07/01/2018,07/31/2018,07/01/2018,07/31/2018,5
Poland,MAKRO POLAND,GILL AP/DO CLEAR GEL,BPT-400289368,07/01/2018,07/31/2018,07/01/2018,07/31/2018,11
Poland,MAKRO POLAND,GILL AP/DO STICK,BPT-400289368,07/01/2018,07/31/2018,07/01/2018,07/31/2018,8
Poland,MAKRO POLAND,OLDS AP/DO SPRAY,BPT-400289368,07/01/2018,07/31/2018,07/01/2018,07/31/2018,25
Poland,MAKRO POLAND,OLDS AP/DO STICK,BPT-400289368,07/01/2018,07/31/2018,07/01/2018,07/31/2018,29
Poland,SELGROS POLAND,MBR SYST MACH3 2UP,BPT-379654375,07/01/2018,07/11/2018,07/01/2018,07/11/2018,82
Poland,SELGROS POLAND,MBR SYST MACH3 CRT 8,BPT-379654719,07/01/2018,07/11/2018,07/01/2018,07/11/2018,23
Poland,SELGROS POLAND,MBR DISP BLUE3 12,BPT-379654741,07/01/2018,07/11/2018,07/01/2018,07/11/2018,1756
Poland,SELGROS POLAND,MBR BLUEII DISP,BPT-379654812,07/01/2018,07/11/2018,07/01/2018,07/11/2018,798
Poland,SELGROS POLAND,BAM COMPLETE,BPT-379654869,07/01/2018,07/11/2018,07/01/2018,07/11/2018,228
Poland,SELGROS POLAND,BAM AC 100ML,BPT-379654925,07/01/2018,07/11/2018,07/01/2018,07/11/2018,308
Poland,SELGROS POLAND,MBR DISP BLUE3 3,BPT-379655078,07/12/2018,07/25/2018,07/04/2018,07/25/2018,327
Poland,SELGROS POLAND,MBR DISP POLSILVER 10,BPT-379655109,07/12/2018,07/25/2018,07/04/2018,07/25/2018,2007
Poland,SELGROS POLAND,MSC GILLE FOAMS 200ML,BPT-379655130,07/12/2018,07/25/2018,07/12/2018,07/25/2018,5
Poland,SELGROS POLAND,MSC GILLE GELS 200ML,BPT-379655130,07/12/2018,07/25/2018,07/12/2018,07/25/2018,49
Poland,SELGROS POLAND,MSC SERIES GELS 200ML,BPT-379655130,07/12/2018,07/25/2018,07/12/2018,07/25/2018,107
Poland,SELGROS POLAND,MSC MACH3 GELS 200ML,BPT-379655130,07/12/2018,07/25/2018,07/12/2018,07/25/2018,150
Poland,SELGROS POLAND,BAM AC 100ML,BPT-379655162,07/12/2018,07/25/2018,07/12/2018,07/25/2018,308
Poland,SELGROS POLAND,BAM PREMIUM DUO PACK 100ML,BPT-379655194,07/12/2018,07/25/2018,07/04/2018,07/25/2018,570
Poland,SELGROS POLAND,OLDS AP/DO STICK,BPT-379655219,07/26/2018,08/08/2018,07/18/2018,08/08/2018,248
Poland,SELGROS POLAND,OLDS SHOWGEL 400ML,BPT-379655219,07/26/2018,08/08/2018,07/18/2018,08/08/2018,86
Poland,SELGROS POLAND,MBR DISP BLUE3 3,BPT-379655352,07/26/2018,08/08/2018,07/18/2018,08/08/2018,327
Poland,SELGROS POLAND,MBR BLUEII DISP,BPT-379655390,07/26/2018,08/08/2018,07/18/2018,08/08/2018,1098
Poland,SELGROS POLAND,MBR SYST FUS CRT 8,BPT-379655402,07/26/2018,08/08/2018,07/18/2018,08/08/2018,98
Poland,SELGROS POLAND,MSC GILLE FOAMS 200ML,BPT-379655414,07/26/2018,08/05/2018,07/26/2018,08/05/2018,5
Poland,SELGROS POLAND,MSC GILLE GELS 200ML,BPT-379655414,07/26/2018,08/05/2018,07/26/2018,08/05/2018,49
Poland,SELGROS POLAND,MSC SERIES GELS 200ML,BPT-379655414,07/26/2018,08/05/2018,07/26/2018,08/05/2018,107
Poland,SELGROS POLAND,MSC MACH3 GELS 200ML,BPT-379655414,07/26/2018,08/05/2018,07/26/2018,08/05/2018,150
Poland,SELGROS POLAND,BAM COMPLETE,BPT-379655455,07/26/2018,08/05/2018,07/26/2018,08/05/2018,228
Poland,SELGROS POLAND,ORALB MANUAL BRUSH PULSAR,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,33
Poland,SELGROS POLAND,ORALB MANUAL BRUSH 3 EFFECT,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,9
Poland,SELGROS POLAND,ORALB MANUAL BRUSH EXPERT,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,5
Poland,SELGROS POLAND,ORALB MANUAL BRUSH STAGES,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,7
Poland,SELGROS POLAND,ORALB MANUAL PROMO PACK,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,90
Poland,SELGROS POLAND,ORALB MANUAL BRUSH 3DWHITE,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,1
Poland,SELGROS POLAND,ORALB MANUAL BRUSH PRO-FLEX,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,6
Poland,SELGROS POLAND,ORALB MANUAL BRUSH COMPL 5WC_UTB _EXT CL,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,4
Poland,SELGROS POLAND,ORALB MANUAL BRUSH - ULTRATHIN,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,8
Poland,SELGROS POLAND,ORALB MANUAL BRUSH KIDS,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,8
Poland,SELGROS POLAND,ORALB FLOSS,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,63
Poland,SELGROS POLAND,ORALB RINSE 250 ML,BPT-379655490,07/26/2018,08/08/2018,07/18/2018,08/08/2018,22
Poland,SELGROS POLAND,MBR DISP BLUE3 12,BPT-379656894,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1756
Poland,SELGROS POLAND,MBR DISP POLSILVER 10,BPT-379656912,08/09/2018,08/22/2018,08/01/2018,08/22/2018,2007
Poland,SELGROS POLAND,MSC SERIES GELS 200ML,BPT-379656995,08/09/2018,08/22/2018,08/01/2018,08/22/2018,534
Poland,SELGROS POLAND,MSC MACH3 GELS 200ML,BPT-379656995,08/09/2018,08/22/2018,08/01/2018,08/22/2018,267
Poland,SELGROS POLAND,BAM 3D WHITE,BPT-379657014,08/09/2018,08/22/2018,08/01/2018,08/22/2018,257
Poland,SELGROS POLAND,BAM PREMIUM DUO PACK 100ML,BPT-379657066,08/09/2018,08/22/2018,08/01/2018,08/22/2018,570
Poland,SELGROS POLAND,MSC SERIES GELS 200ML,BPT-379658566,07/12/2018,07/25/2018,07/04/2018,07/25/2018,534
Poland,SELGROS POLAND,MSC MACH3 GELS 200ML,BPT-379658566,07/12/2018,07/25/2018,07/04/2018,07/25/2018,267
Poland,SELGROS POLAND,OLDS AP/DO SPRAY,BPT-379659319,07/12/2018,07/25/2018,07/04/2018,07/25/2018,218
Poland,SELGROS POLAND,OLDS AP/DO SPRAY,BPT-379659382,08/09/2018,08/22/2018,08/01/2018,08/22/2018,218
Poland,SELGROS POLAND,ALW PD ULTRA 1PACK,BPT-379959903,07/05/2018,07/11/2018,07/01/2018,07/11/2018,392
Poland,SELGROS POLAND,VIZIR HDL 40W,BPT-379961233,07/01/2018,07/11/2018,07/01/2018,07/11/2018,75
Poland,SELGROS POLAND,VIZIR PWD 38W,BPT-379961233,07/01/2018,07/11/2018,07/01/2018,07/11/2018,422
Poland,SELGROS POLAND,VIZIR LT 28/30CT,BPT-379961233,07/01/2018,07/11/2018,07/01/2018,07/11/2018,326
Poland,SELGROS POLAND,PAMPERS PC VP S2,BPT-379961749,07/01/2018,07/11/2018,07/01/2018,07/11/2018,527
Poland,SELGROS POLAND,PAMPERS PC VP S1,BPT-379961749,07/01/2018,07/11/2018,07/01/2018,07/11/2018,579
Poland,SELGROS POLAND,PAMPERS PC VP S 3-5,BPT-379961762,07/01/2018,07/11/2018,07/01/2018,07/11/2018,1470
Poland,SELGROS POLAND,ALW PD ULTRA 2PACK,BPT-380810892,07/12/2018,07/18/2018,07/04/2018,07/18/2018,551
Poland,SELGROS POLAND,ALW PLATINUM DUO,BPT-380810892,07/12/2018,07/18/2018,07/04/2018,07/18/2018,42
Poland,SELGROS POLAND,ALW PD ULTRA 2PACK,BPT-380811030,08/09/2018,08/22/2018,08/01/2018,08/22/2018,551
Poland,SELGROS POLAND,ALW PD THCK 1PACK,BPT-380815868,07/26/2018,08/08/2018,07/18/2018,08/08/2018,1348
Poland,SELGROS POLAND,NATU PD ULT 1PACK,BPT-380824790,07/26/2018,08/09/2018,07/18/2018,08/09/2018,681
Poland,SELGROS POLAND,NATU PD THCK 1PACK,BPT-380825434,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1229
Poland,SELGROS POLAND,DISCREET 1PACK,BPT-380834499,07/12/2018,07/25/2018,07/04/2018,07/25/2018,687
Poland,SELGROS POLAND,DISCREET 3PACK,BPT-380834499,07/12/2018,07/25/2018,07/04/2018,07/25/2018,466
Poland,SELGROS POLAND,WIPES 12X ARTEMIS 3,BPT-380937471,07/01/2018,07/11/2018,07/01/2018,07/11/2018,4521
Poland,SELGROS POLAND,WIPES QUATTRO ARTEMIS 3,BPT-380937596,07/12/2018,07/25/2018,07/04/2018,07/25/2018,913
Poland,SELGROS POLAND,WIPES SEXTET ARTEMIS 3,BPT-380937596,07/12/2018,07/25/2018,07/04/2018,07/25/2018,2970
Poland,SELGROS POLAND,WIPES SINGLE ARTEMIS 3,BPT-380937596,07/12/2018,07/25/2018,07/04/2018,07/25/2018,347
Poland,SELGROS POLAND,WIPES 12X ARTEMIS 3,BPT-380937596,07/12/2018,07/25/2018,07/04/2018,07/25/2018,146
Poland,SELGROS POLAND,WIPES QUATTRO ARTEMIS 3,BPT-380938403,07/19/2018,08/01/2018,07/11/2018,08/01/2018,1545
Poland,SELGROS POLAND,WIPES SEXTET ARTEMIS 3,BPT-380938432,08/09/2018,08/22/2018,08/01/2018,08/22/2018,3347
Poland,SELGROS POLAND,PAMPERS S&P VP,BPT-380945508,07/12/2018,07/18/2018,07/04/2018,07/18/2018,721
Poland,SELGROS POLAND,PAMPERS MAINLINE PANTS JUMBO PACK,BPT-380945606,07/19/2018,08/01/2018,07/11/2018,08/01/2018,1167
Poland,SELGROS POLAND,PAMPERS NEW BORN VP,BPT-380945756,07/26/2018,08/08/2018,07/18/2018,08/08/2018,811
Poland,SELGROS POLAND,PAMPERS AB 43CT S2,BPT-380945756,07/26/2018,08/08/2018,07/18/2018,08/08/2018,676
Poland,SELGROS POLAND,PAMPERS PC VP S2,BPT-380945915,07/19/2018,08/01/2018,07/11/2018,08/01/2018,330
Poland,SELGROS POLAND,PAMPERS PC VP S1,BPT-380945915,07/19/2018,08/01/2018,07/11/2018,08/01/2018,363
Poland,SELGROS POLAND,PAMPERS PC VP S 3-5,BPT-380945943,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1470
Poland,SELGROS POLAND,PAMPERS MAINLINE PANTS CARRY PACK,BPT-380945958,08/09/2018,08/22/2018,08/01/2018,08/22/2018,284
Poland,SELGROS POLAND,LENOR BIG SIZE BASE 1.9L,BPT-380961800,07/01/2018,07/11/2018,07/01/2018,07/11/2018,978
Poland,SELGROS POLAND,LENOR BIG SIZE PREMIUM 1.5L,BPT-380961800,07/01/2018,07/11/2018,07/01/2018,07/11/2018,293
Poland,SELGROS POLAND,LENOR BIG SIZE IBN PREMIUM 1.38L,BPT-380961800,07/01/2018,07/11/2018,07/01/2018,07/11/2018,205
Poland,SELGROS POLAND,LENOR UNSTOPPABLES BIG 275G,BPT-380962816,07/12/2018,07/18/2018,07/04/2018,07/18/2018,115
Poland,SELGROS POLAND,LENOR SMALL SIZE BASE 0.93L,BPT-380963282,07/12/2018,07/18/2018,07/04/2018,07/18/2018,1408
Poland,SELGROS POLAND,LENOR SMALL SIZE PREMIUM 0.78L,BPT-380963282,07/12/2018,07/18/2018,07/04/2018,07/18/2018,697
Poland,SELGROS POLAND,LENOR SMALL SIZE IBN PREMIUM 0.75L,BPT-380963282,07/12/2018,07/18/2018,07/04/2018,07/18/2018,549
Poland,SELGROS POLAND,LENOR BIG SIZE BASE 1.9L,BPT-380963481,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1346
Poland,SELGROS POLAND,LENOR BIG SIZE PREMIUM 1.5L,BPT-380963481,08/09/2018,08/22/2018,08/01/2018,08/22/2018,438
Poland,SELGROS POLAND,LENOR BIG SIZE IBN PREMIUM 1.38L,BPT-380963481,08/09/2018,08/22/2018,08/01/2018,08/22/2018,472
Poland,SELGROS POLAND,LENOR UNSTOPPABLES BIG 275G,BPT-380963700,08/09/2018,08/22/2018,08/01/2018,08/22/2018,115
Poland,SELGROS POLAND,ARIEL HDL 20W,BPT-380989477,07/01/2018,07/11/2018,07/01/2018,07/11/2018,58
Poland,SELGROS POLAND,ARIEL PWD 20W,BPT-380989477,07/01/2018,07/11/2018,07/01/2018,07/11/2018,168
Poland,SELGROS POLAND,ARIEL LT 3IN1 14CT,BPT-380989477,07/01/2018,07/11/2018,07/01/2018,07/11/2018,192
Poland,SELGROS POLAND,ARIEL PWD 50W,BPT-380997395,07/12/2018,07/25/2018,07/04/2018,07/25/2018,963
Poland,SELGROS POLAND,ARIEL LT 3IN1 36CT,BPT-380997395,07/12/2018,07/25/2018,07/04/2018,07/25/2018,1356
Poland,SELGROS POLAND,ARIEL LT 3IN1 80CT AQ,BPT-380997630,07/19/2018,08/01/2018,07/11/2018,08/01/2018,2319
Poland,SELGROS POLAND,ARIEL HDL 40W,BPT-380997663,08/09/2018,08/22/2018,08/01/2018,08/22/2018,399
Poland,SELGROS POLAND,ARIEL PWD 40W,BPT-380997663,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1033
Poland,SELGROS POLAND,ARIEL LT 3IN1 28CT,BPT-380997663,08/09/2018,08/22/2018,08/01/2018,08/22/2018,745
Poland,SELGROS POLAND,VIZIR PWD 4W,BPT-381001925,07/19/2018,08/01/2018,07/11/2018,08/01/2018,928
Poland,SELGROS POLAND,VIZIR HDL 20W,BPT-381002931,07/12/2018,07/18/2018,07/04/2018,07/18/2018,96
Poland,SELGROS POLAND,VIZIR PWD 20W,BPT-381002931,07/12/2018,07/18/2018,07/04/2018,07/18/2018,525
Poland,SELGROS POLAND,VIZIR LT 15CT,BPT-381002931,07/12/2018,07/18/2018,07/04/2018,07/18/2018,303
Poland,SELGROS POLAND,VIZIR HDL 40W,BPT-381208375,07/26/2018,08/08/2018,07/18/2018,08/08/2018,111
Poland,SELGROS POLAND,VIZIR PWD 38W,BPT-381208375,07/26/2018,08/08/2018,07/18/2018,08/08/2018,593
Poland,SELGROS POLAND,VIZIR LT 28/30CT,BPT-381208375,07/26/2018,08/08/2018,07/18/2018,08/08/2018,462
Poland,SELGROS POLAND,VIZIR LT 38/36CT,BPT-381208533,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1151
Poland,SELGROS POLAND,VIZIR PWD 56W,BPT-381208533,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1344
Poland,SELGROS POLAND,NATU PD THCK 2PACK,BPT-381494852,07/01/2018,07/11/2018,07/01/2018,07/11/2018,334
Poland,SELGROS POLAND,MBR DISP POLSILVER HRDC MM,BPT-388027537,07/01/2018,07/11/2018,07/01/2018,07/11/2018,434
Poland,SELGROS POLAND,MBR DISP POLSILVER HRDC,BPT-388027537,07/01/2018,07/11/2018,07/01/2018,07/11/2018,433
Poland,SELGROS POLAND,ALW PD THCK 1PACK,BPT-388057265,07/01/2018,07/11/2018,07/01/2018,07/11/2018,1348
Poland,SELGROS POLAND,FAIRY 1350ML,BPT-388159112,07/05/2018,07/11/2018,07/01/2018,07/11/2018,436
Poland,SELGROS POLAND,FAIRY HDW PGP,BPT-389973547,07/01/2018,07/11/2018,07/01/2018,07/11/2018,678
Poland,SELGROS POLAND,ARIEL LT 3IN1 36CT,BPT-390010760,07/01/2018,07/11/2018,07/01/2018,07/11/2018,927
Poland,SELGROS POLAND,FAIRY ADW 45/60CT,BPT-390044404,07/01/2018,07/11/2018,07/01/2018,07/11/2018,556
Poland,SELGROS POLAND,FAIRY 450ML,BPT-390068047,07/19/2018,08/01/2018,07/11/2018,08/01/2018,350
Poland,SELGROS POLAND,FAIRY PREMIUM 430ML,BPT-390068047,07/19/2018,08/01/2018,07/11/2018,08/01/2018,126
Poland,SELGROS POLAND,NATU PD THCK 1PACK,BPT-390090550,07/01/2018,07/11/2018,07/01/2018,07/11/2018,735
Poland,SELGROS POLAND,WIPES SEXTET ARTEMIS 3,BPT-390182806,07/01/2018,07/11/2018,07/01/2018,07/11/2018,3296
Poland,SELGROS POLAND,PAMPERS MAINLINE PANTS CARRY PACK,BPT-390203831,07/01/2018,07/11/2018,07/01/2018,07/11/2018,173
Poland,SELGROS POLAND,FAIRY 450ML,BPT-390223825,07/01/2018,07/11/2018,07/01/2018,07/11/2018,237
Poland,SELGROS POLAND,FAIRY PREMIUM 430ML,BPT-390223825,07/01/2018,07/11/2018,07/01/2018,07/11/2018,45
Poland,SELGROS POLAND,VIZIR PWD 4W,BPT-390224457,07/01/2018,07/11/2018,07/01/2018,07/11/2018,543
Poland,SELGROS POLAND,ARIEL PWD 140W PGP,BPT-395026170,07/12/2018,07/18/2018,07/04/2018,07/18/2018,1000
Poland,SELGROS POLAND,FAIRY 2X900ML BUNDLE,BPT-395108482,07/12/2018,07/18/2018,07/04/2018,07/18/2018,6080
Poland,SELGROS POLAND,MR PROPER 5L PGP,BPT-395117666,07/12/2018,07/18/2018,07/04/2018,07/18/2018,885
Poland,SELGROS POLAND,ARIEL HDL 40W,BPT-395118591,07/12/2018,07/18/2018,07/04/2018,07/18/2018,399
Poland,SELGROS POLAND,ARIEL PWD 40W,BPT-395118591,07/12/2018,07/18/2018,07/04/2018,07/18/2018,528
Poland,SELGROS POLAND,ARIEL LT 3IN1 28CT,BPT-395118591,07/12/2018,07/18/2018,07/04/2018,07/18/2018,624
Poland,SELGROS POLAND,FAIRY ADW 37/48CT,BPT-395127712,07/12/2018,07/18/2018,07/04/2018,07/18/2018,568
Poland,SELGROS POLAND,ARIEL UD 84CT(2X42CT) PGP,BPT-395128402,07/12/2018,07/18/2018,07/04/2018,07/18/2018,2291
Poland,SELGROS POLAND,FAIRY 900ML,BPT-400046105,08/09/2018,08/22/2018,08/01/2018,08/22/2018,5327
Poland,SELGROS POLAND,FAIRY PREMIUM 650ML,BPT-400046105,08/09/2018,08/22/2018,08/01/2018,08/22/2018,321
Poland,SELGROS POLAND,FAIRY ADW 45/60CT,BPT-400046263,07/19/2018,08/01/2018,07/11/2018,08/01/2018,650
Poland,SELGROS POLAND,FAIRY HDW PGP,BPT-400046358,08/09/2018,08/22/2018,08/01/2018,08/22/2018,1311
Poland,SELGROS POLAND,ARIEL PWD 140W PGP,BPT-400046382,08/09/2018,08/23/2018,08/01/2018,08/23/2018,1320
Poland,SELGROS POLAND,VIZIR PWD 100 PGP,BPT-400046419,08/09/2018,08/23/2018,08/01/2018,08/23/2018,2489
Poland,SELGROS POLAND,LENOR 5L/4.75L PGP,BPT-400046443,07/19/2018,08/01/2018,07/11/2018,08/01/2018,1908
Poland,SELGROS POLAND,ARIEL PWD 100W PGP,BPT-400046498,07/26/2018,08/08/2018,07/18/2018,08/08/2018,1045
Poland,SELGROS POLAND,FAIRY ADW 18/24CT,BPT-400046640,07/26/2018,08/08/2018,07/18/2018,08/08/2018,245
Poland,SELGROS POLAND,FAIRY 1350ML,BPT-400046909,07/26/2018,08/08/2018,07/18/2018,08/08/2018,700
Poland,SELGROS POLAND,FAIRY 450ML,BPT-400046962,07/26/2018,08/08/2018,07/18/2018,08/08/2018,350
Poland,SELGROS POLAND,FAIRY PREMIUM 430ML,BPT-400046962,07/26/2018,08/08/2018,07/18/2018,08/08/2018,126
Poland,SELGROS POLAND,VIZIR PWD 140W PGP,BPT-400047035,07/19/2018,08/01/2018,07/11/2018,08/01/2018,2089
Poland,SELGROS POLAND,FAIRY/JAR ADW 115/84 PGP,BPT-401413045,07/19/2018,08/01/2018,07/11/2018,08/01/2018,2417
Poland,SELGROS POLAND,FAIRY HDW PGP,BPT-401413059,07/19/2018,08/01/2018,07/11/2018,08/01/2018,678
Poland,SELGROS POLAND,LENOR UNSTOPPABLES SMALL 180G,BPT-401413268,07/19/2018,08/01/2018,07/11/2018,08/01/2018,125
Poland,HEBE POLAND,BAM 3D WHITE,BPT-384229013,07/01/2018,07/04/2018,07/01/2018,07/04/2018,300
Poland,HEBE POLAND,BAM ALL IN ONE,BPT-384229051,07/01/2018,07/04/2018,07/01/2018,07/04/2018,400
Poland,HEBE POLAND,BAM CLINIC,BPT-384229326,07/01/2018,07/04/2018,07/01/2018,07/04/2018,30
Poland,HEBE POLAND,ORALB FLOSS,BPT-384229340,07/01/2018,07/04/2018,07/01/2018,07/04/2018,10
Poland,HEBE POLAND,ORALB TOOTHPASTE STAGES,BPT-384229529,07/01/2018,07/04/2018,07/01/2018,07/04/2018,100
Poland,HEBE POLAND,POC REFILL,BPT-384229540,07/01/2018,07/04/2018,07/01/2018,07/04/2018,50
Poland,HEBE POLAND,ORALB MANUAL BRUSH 3 EFFECT,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,130
Poland,HEBE POLAND,ORALB MANUAL BRUSH EXPERT,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,69
Poland,HEBE POLAND,ORALB MANUAL BRUSH 3DWHITE,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,49
Poland,HEBE POLAND,ORALB MANUAL BRUSH PRO-FLEX,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,55
Poland,HEBE POLAND,ORALB MANUAL BRUSH COMPL 5WC_UTB _EXT CL,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,64
Poland,HEBE POLAND,ORALB MANUAL BRUSH 3DWHITE_COMPLETE,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,14
Poland,HEBE POLAND,ORALB MANUAL BRUSH - ULTRATHIN,BPT-384229825,07/01/2018,07/04/2018,07/01/2018,07/04/2018,18
Poland,HEBE POLAND,ORALB MANUAL BRUSH STAGES,BPT-384229878,07/01/2018,07/04/2018,07/01/2018,07/04/2018,100
